fx_acidity,vol_acidity,citric_acid,resid_sugar,chlorides,free_sulf_d,tot_sulf_d,density,pH,sulph,alcohol,class
0.4955752212,0.1506849315,0.48,0.0821917808,0.0667779633,0.0563380282,0.0106007067,0.3311306902,0.3622047244,0.2155688623,0.5692307692,High
0.2654867257,0.2123287671,0.4,0.1232876712,0.1168614357,0.0704225352,0.0176678445,0.3898678414,0.5511811024,0.125748503,0.5846153846,High
0.3451327434,0.0616438356,0.52,0.0684931507,0.1302170284,0.1126760563,0.0600706714,0.4706314244,0.4881889764,0.2035928144,0.3076923077,Low
0.389380531,0.1643835616,0.52,0.0821917808,0.1652754591,0.0563380282,0.0141342756,0.4118942731,0.4488188976,0.1736526946,0.4461538462,High
0.4336283186,0.1712328767,0.52,0.0753424658,0.1268781302,0.1549295775,0.1590106007,0.4449339207,0.4330708661,0.1497005988,0.4153846154,High
0.1592920354,0.3082191781,0.12,0.095890411,0.1803005008,0.338028169,0.1060070671,0.375917768,0.5748031496,0.2275449102,0.4461538462,High
0.3008849558,0.3219178082,0.05,0.0753424658,0.1285475793,0.1549295775,0.0918727915,0.5345080764,0.4881889764,0.1676646707,0.2461538462,Low
0.3451327434,0.2397260274,0.27,0.0684931507,0.0767946578,0.2394366197,0.1130742049,0.3751835536,0.3307086614,0.3113772455,0.4153846154,High
0.2212389381,0.301369863,0.14,0.0479452055,0.1101836394,0.0845070423,0.0424028269,0.4295154185,0.4173228346,0.1736526946,0.1384615385,Low
0.1769911504,0.3082191781,0.02,0.0821917808,0.1719532554,0.0704225352,0.035335689,0.4750367107,0.5039370079,0.2155688623,0.1692307692,Low
0.3716814159,0.102739726,0.39,0.0753424658,0.1469115192,0.2676056338,0.074204947,0.3957415565,0.3228346457,0.2155688623,0.4307692308,High
0.3451327434,0.2397260274,0.27,0.0684931507,0.0767946578,0.2394366197,0.1130742049,0.3751835536,0.3307086614,0.3113772455,0.4153846154,High
0.3274336283,0.1506849315,0.4,0.102739726,0.0884808013,0.323943662,0.148409894,0.4016152717,0.4724409449,0.3173652695,0.4,High
0.389380531,0.1780821918,0.41,0.102739726,0.1519198664,0.0704225352,0.0141342756,0.4383259912,0.3070866142,0.1497005988,0.5384615385,High
0.3451327434,0.3698630137,0.2,0.0821917808,0.141903172,0.3098591549,0.3780918728,0.5330396476,0.3070866142,0.0898203593,0.1230769231,Low
0.389380531,0.1917808219,0.43,0.102739726,0.0934891486,0.3943661972,0.1413427562,0.3105726872,0.3622047244,0.1616766467,0.5846153846,High
0.185840708,0.301369863,0.09,0.1369863014,0.1118530885,0.0845070423,0.0565371025,0.4860499266,0.5669291339,0.1676646707,0.2769230769,Low
0.5132743363,0.095890411,0.48,0.0684931507,0.0901502504,0.0704225352,0.0141342756,0.5264317181,0.4645669291,0.3233532934,0.3846153846,High
0.5132743363,0.095890411,0.48,0.0684931507,0.0901502504,0.0704225352,0.0141342756,0.5264317181,0.4645669291,0.3233532934,0.3846153846,High
0.4867256637,0.1780821918,0.5,0.102739726,0.1535893155,0.0704225352,0.0247349823,0.4669603524,0.3779527559,0.1916167665,0.4923076923,High
0.3451327434,0.1506849315,0.44,0.0547945205,0.1118530885,0.0704225352,0.0212014134,0.4390602056,0.6141732283,0.1796407186,0.3538461538,Low
0.3716814159,0.1438356164,0.41,0.3424657534,0.101836394,0.0845070423,0.0247349823,0.4779735683,0.4409448819,0.1736526946,0.5692307692,High
0.2300884956,0.198630137,0.3,0.0821917808,0.1185308848,0.4788732394,0.2332155477,0.5088105727,0.5511811024,0.1137724551,0.1538461538,Low
0.2300884956,0.198630137,0.3,0.0821917808,0.1185308848,0.4788732394,0.2332155477,0.5088105727,0.5511811024,0.1137724551,0.1538461538,Low
0.3362831858,0.3219178082,0.29,0.1164383562,0.1619365609,0.4225352113,0.3992932862,0.5829662261,0.3228346457,0.1017964072,0.1076923077,Low
0.2123893805,0.1917808219,0.32,0.1849315068,0.081803005,0.1126760563,0.0812720848,0.3002936858,0.4251968504,0.0958083832,0.4461538462,High
0.6725663717,0.2260273973,0.49,0.0342465753,0.1051752922,0.0281690141,0,0.5014684288,0.3070866142,0.1796407186,0.3076923077,Low
0.3982300885,0.2602739726,0.3,0.0684931507,0.0884808013,0.0985915493,0.038869258,0.5631424376,0.4566929134,0.2275449102,0.3230769231,High
0.4336283186,0.5068493151,0.26,0.0684931507,0.1118530885,0.1690140845,0.0777385159,0.5176211454,0.4015748031,0.1736526946,0.2461538462,Low
0.2389380531,0.2739726027,0.32,0.0821917808,0.0968280467,0.7042253521,0.2261484099,0.3017621145,0.4724409449,0.2934131737,0.6923076923,High
0.3982300885,0.2602739726,0.3,0.0684931507,0.0884808013,0.0985915493,0.038869258,0.5631424376,0.4566929134,0.2275449102,0.3230769231,High
0.6725663717,0.2260273973,0.49,0.0342465753,0.1051752922,0.0281690141,0,0.5014684288,0.3070866142,0.1796407186,0.3076923077,Low
0.2477876106,0.3150684932,0,0.0753424658,0.0868113523,0.0845070423,0.0176678445,0.4074889868,0.5590551181,0.1497005988,0.4461538462,High
0.4601769912,0.1506849315,0.39,0.0342465753,0.0901502504,0.0281690141,0.0035335689,0.3399412628,0.3543307087,0.1317365269,0.4615384615,High
0.2212389381,0.1643835616,0.3,0.0479452055,0.1135225376,0.4788732394,0.2261484099,0.503671072,0.5511811024,0.1017964072,0.1538461538,Low
0.2743362832,0.1849315068,0.12,0.0547945205,0.141903172,0.2535211268,0.074204947,0.4324522761,0.3307086614,0.0958083832,0.1538461538,Low
0.4513274336,0.1198630137,0.4,0.0410958904,0.101836394,0.1830985915,0.0530035336,0.4030837004,0.3149606299,0.1077844311,0.3846153846,High
0.2743362832,0.1849315068,0.12,0.0547945205,0.141903172,0.2535211268,0.074204947,0.4324522761,0.3307086614,0.0958083832,0.1538461538,Low
0.2212389381,0.1506849315,0.28,0.0753424658,0.1168614357,0.4225352113,0.2190812721,0.5044052863,0.5590551181,0.0898203593,0.1538461538,Low
0.1681415929,0.1917808219,0.1,0.0753424658,0.1068447412,0.4084507042,0.1448763251,0.4016152717,0.4881889764,0.0898203593,0.1538461538,High
0.2212389381,0.1506849315,0.28,0.0753424658,0.1168614357,0.4225352113,0.2190812721,0.5044052863,0.5590551181,0.0898203593,0.1538461538,Low
0.4778761062,0.1575342466,0.45,0.1095890411,0.1335559265,0.2676056338,0.2897526502,0.6688693098,0.3228346457,0.0598802395,0.1538461538,Low
0.2743362832,0.3287671233,0.06,0.0753424658,0.1118530885,0.2535211268,0.1236749117,0.5066079295,0.5118110236,0.1736526946,0.2615384615,High
0.0884955752,0.3698630137,0,0.0890410959,0.1252086811,0.0281690141,0.0176678445,0.2723935389,0.7637795276,0.1796407186,0.6769230769,High
0.0884955752,0.3698630137,0,0.0890410959,0.1252086811,0.0281690141,0.0176678445,0.2723935389,0.7637795276,0.1796407186,0.6769230769,High
0.3805309735,0.4931506849,0.34,0.0342465753,0.0634390651,0.0422535211,0.0141342756,0.4016152717,0.2992125984,0.0898203593,0.1076923077,High
0.1592920354,0.3904109589,0,0.051369863,0.0717863105,0.0845070423,0.0212014134,0.1138032305,0.5748031496,0.119760479,0.6923076923,High
0.2566371681,0.2123287671,0.3,0.0890410959,0.0834724541,0.0704225352,0.0212014134,0.3582966226,0.5511811024,0.2335329341,0.4769230769,High
0.4690265487,0.1575342466,0.38,0.0410958904,0.0767946578,0.4225352113,0.1448763251,0.4911894273,0.4094488189,0.2934131737,0.3384615385,High
0.3982300885,0.1164383562,0.33,0.0787671233,0.0851419032,0.1690140845,0.074204947,0.3737151248,0.4094488189,0.3053892216,0.5076923077,High
0.1946902655,0.1643835616,0.32,0.0616438356,0.0918196995,0.0422535211,0.0070671378,0.2004405286,0.4881889764,0.1317365269,0.6769230769,High
0.3185840708,0.2123287671,0.29,0.0479452055,0.1151919866,0.3661971831,0.1378091873,0.4375917768,0.4015748031,0.125748503,0.2923076923,Low
0.1946902655,0.1643835616,0.32,0.0616438356,0.0918196995,0.0422535211,0.0070671378,0.2004405286,0.4881889764,0.1317365269,0.6769230769,High
0.3982300885,0.1164383562,0.33,0.0787671233,0.0851419032,0.1690140845,0.074204947,0.3737151248,0.4094488189,0.3053892216,0.5076923077,High
0.3982300885,0.1232876712,0.34,0.0753424658,0.0868113523,0.1549295775,0.0671378092,0.3737151248,0.4094488189,0.3053892216,0.5076923077,High
0.3805309735,0.1575342466,0.4,0.1849315068,0.16360601,0.1549295775,0.0636042403,0.3979441997,0.3858267717,0.2215568862,0.5538461538,High
0.4424778761,0.2602739726,0.36,0.1301369863,0.1736227045,0.3521126761,0.1731448763,0.5249632893,0.3464566929,0.2095808383,0.3846153846,Low
0.3805309735,0.1095890411,0.45,0.0547945205,0.0918196995,0.0845070423,0.0212014134,0.2547723935,0.4015748031,0.1317365269,0.6,High
0.3805309735,0.1369863014,0.31,0.0753424658,0.1268781302,0.1549295775,0.0459363958,0.4133627019,0.3385826772,0.1317365269,0.3076923077,High
0.2743362832,0.6061643836,0.15,0.0821917808,0.1502504174,0.1408450704,0.0918727915,0.4383259912,0.3858267717,0.0898203593,0.2461538462,Low
0.2566371681,0.404109589,0,0.0479452055,0.1335559265,0.2957746479,0.0883392226,0.4610866373,0.5039370079,0.1497005988,0.2461538462,High
0.3008849558,0.3150684932,0.16,0.0753424658,0.1803005008,0.0281690141,0.0035335689,0.3281938326,0.3779527559,0.1497005988,0.4307692308,High
0.5221238938,0.1849315068,0.46,0.0890410959,0.1051752922,0.1830985915,0.074204947,0.4339207048,0.2519685039,0.3053892216,0.4615384615,High
0.3805309735,0.1780821918,0.4,0.0890410959,0.0934891486,0.1549295775,0.0777385159,0.3516886931,0.4173228346,0.251497006,0.6461538462,High
0.3008849558,0.0410958904,0.37,0,0.061769616,0.4929577465,0.3639575972,0,0.1181102362,0.0658682635,0.6615384615,High
0.3008849558,0.0410958904,0.37,0,0.061769616,0.4929577465,0.3639575972,0,0.1181102362,0.0658682635,0.6615384615,High
0.2123893805,0.2602739726,0.14,0.0616438356,0.1101836394,0.1267605634,0.0600706714,0.4618208517,0.6220472441,0.1676646707,0.3076923077,Low
0.592920354,0.1643835616,0.66,0.102739726,0.1853088481,0.0281690141,0.0070671378,0.466226138,0.3622047244,0.119760479,0.5384615385,High
0.592920354,0.1643835616,0.66,0.102739726,0.1853088481,0.0281690141,0.0070671378,0.466226138,0.3622047244,0.119760479,0.5384615385,High
0.2123893805,0.2671232877,0.09,0.0821917808,0.0834724541,0.0422535211,0.0106007067,0.4236417034,0.4803149606,0.125748503,0.3230769231,Low
0.3185840708,0.1369863014,0.42,0.095890411,0.143572621,0.0281690141,0.0106007067,0.3663729809,0.4173228346,0.1317365269,0.6,High
0.2743362832,0.3150684932,0.01,0.0616438356,0.1268781302,0.1549295775,0.0424028269,0.4118942731,0.4566929134,0.1377245509,0.3230769231,High
0.3539823009,0.4863013699,0,0.1301369863,0.1385642738,0.2253521127,0.1307420495,0.5983847283,0.4645669291,0.1616766467,0.3076923077,High
0.2920353982,0.1301369863,0.32,0.0684931507,0.0901502504,0.1830985915,0.1060070671,0.2621145374,0.5275590551,0.1377245509,0.6461538462,High
0.1592920354,0.4623287671,0,0.0890410959,0.0884808013,0.3802816901,0.1625441696,0.2723935389,0.5905511811,0.1137724551,0.4923076923,Low
0.2300884956,0.1506849315,0.21,0.1095890411,0.1051752922,0.5633802817,0.2190812721,0.4251101322,0.4960629921,0.125748503,0.2615384615,High
0.2743362832,0.3150684932,0.01,0.0616438356,0.1268781302,0.1549295775,0.0424028269,0.4118942731,0.4566929134,0.1377245509,0.3230769231,High
0.2212389381,0.3219178082,0,0.0821917808,0.1318864775,0.1126760563,0.0282685512,0.3531571219,0.5354330709,0.1317365269,0.4769230769,High
0.2389380531,0.2945205479,0.01,0.0616438356,0.1352253756,0.1126760563,0.0318021201,0.372246696,0.4803149606,0.1497005988,0.4,High
0.3097345133,0.4794520548,0,0.2191780822,0.1385642738,0.0563380282,0.0282685512,0.6218795888,0.4881889764,0.119760479,0.1846153846,Low
0.2566371681,0.3082191781,0.08,0.1164383562,0.1285475793,0.1830985915,0.074204947,0.4295154185,0.4409448819,0.1556886228,0.3076923077,High
0.3805309735,0.4280821918,0.18,0.1095890411,0.1085141903,0.1971830986,0.148409894,0.5374449339,0.3622047244,0.0838323353,0.2,High
0.4867256637,0.1712328767,0.34,0.102739726,0.121869783,0.0563380282,0.038869258,0.496328928,0.3385826772,0.1916167665,0.3384615385,High
0.2654867257,0.1301369863,0.34,0.1095890411,0.1168614357,0.3521126761,0.1024734982,0.2562408223,0.3779527559,0.1556886228,0.6307692308,High
0.2389380531,0.5410958904,0.1,0.0616438356,0.1035058431,0.2676056338,0.1766784452,0.4882525698,0.4803149606,0.1377245509,0.1230769231,Low
0.3628318584,0.198630137,0.41,0.3630136986,0.1101836394,0.338028169,0.1272084806,0.3839941263,0.3937007874,0.2634730539,0.6461538462,High
0.3805309735,0.2602739726,0.21,0.0890410959,0.1268781302,0.2816901408,0.1166077739,0.5029368576,0.4645669291,0.2994011976,0.4153846154,High
0.2477876106,0.5787671233,0,0.0890410959,0.1268781302,0.2112676056,0.0918727915,0.5499265786,0.6614173228,0.2035928144,0.2769230769,Low
0.203539823,0.2534246575,0.19,0.0547945205,0.1118530885,0.1690140845,0.0706713781,0.3964757709,0.5039370079,0.1856287425,0.2153846154,High
0.3805309735,0.2602739726,0.21,0.0890410959,0.1268781302,0.2816901408,0.1166077739,0.5029368576,0.4645669291,0.2994011976,0.4153846154,High
0.4336283186,0.1849315068,0.41,0.5479452055,0.0951585977,0.2394366197,0.1166077739,0.6255506608,0.4330708661,0.2874251497,0.3846153846,High
0.1592920354,0.1849315068,0.33,0.1643835616,0.0567612688,0.1549295775,0.1660777385,0.2107195301,0.4881889764,0.1736526946,0.5846153846,High
0.203539823,0.2191780822,0,0.0342465753,0.0968280467,0.4366197183,0.1130742049,0.3164464023,0.4566929134,0.1497005988,0.4615384615,High
0.2654867257,0.4520547945,0,0.0547945205,0.1068447412,0.4507042254,0.1378091873,0.4441997063,0.4488188976,0.1736526946,0.3538461538,High
0.2212389381,0.2123287671,0.17,0.0616438356,0.1168614357,0.3661971831,0.1590106007,0.4603524229,0.5905511811,0.1856287425,0.3076923077,Low
0.4159292035,0.2534246575,0.36,0.0547945205,0.1151919866,0.0281690141,0.0282685512,0.5102790015,0.4173228346,0.2694610778,0.3846153846,High
0.4159292035,0.2602739726,0.36,0.0616438356,0.1202003339,0.0704225352,0.038869258,0.5117474302,0.4173228346,0.2634730539,0.3692307692,High
0.2212389381,0.2123287671,0.17,0.0616438356,0.1168614357,0.3661971831,0.1590106007,0.4603524229,0.5905511811,0.1856287425,0.3076923077,Low
0.3451327434,0.2328767123,0.59,0.0342465753,0.6711185309,0.2112676056,0.1378091873,0.5102790015,0.2283464567,0.6047904192,0.1230769231,Low
0.0884955752,0.3321917808,0.05,0.102739726,0.101836394,0.2535211268,0.0671378092,0.184287812,0.6456692913,0.1317365269,0.6923076923,Low
0.3274336283,0.1438356164,0.42,0.095890411,0.0968280467,0.1126760563,0.0494699647,0.3076358297,0.5039370079,0.2634730539,0.6615384615,High
0.3185840708,0.3561643836,0.27,0.0753424658,0.1385642738,0.0563380282,0.2508833922,0.543318649,0.3070866142,0.1736526946,0.1076923077,High
0.3185840708,0.3561643836,0.27,0.0753424658,0.1385642738,0.0563380282,0.2508833922,0.543318649,0.3070866142,0.1736526946,0.1076923077,High
0.3805309735,0.2465753425,0.53,0.2123287671,0.1485809683,0.0281690141,0.0141342756,0.4251101322,0.3700787402,0.1556886228,0.5692307692,High
0.2654867257,0.2054794521,0.25,0.2054794521,0.1535893155,0.3802816901,0.296819788,0.5704845815,0.3228346457,0.1437125749,0.1076923077,Low
0.4690265487,0.2808219178,0.57,0.102739726,0.1352253756,0.4084507042,0.1625441696,0.5161527166,0.3543307087,0.2574850299,0.4923076923,High
0.3805309735,0.2465753425,0.53,0.2123287671,0.1485809683,0.0281690141,0.0141342756,0.4251101322,0.3700787402,0.1556886228,0.5692307692,High
0.6194690265,0.0753424658,0.57,0.0616438356,0.1035058431,0.0281690141,0.0070671378,0.5895741557,0.3149606299,0.2215568862,0.2307692308,High
0.3982300885,0.1917808219,0.5,0.0616438356,0.0984974958,0.0845070423,0.035335689,0.3340675477,0.3700787402,0.2155688623,0.6307692308,High
0.3008849558,0.1780821918,0.44,0.0684931507,0.143572621,0.0704225352,0.0318021201,0.406020558,0.4409448819,0.1856287425,0.4615384615,High
0.4955752212,0.1164383562,0.65,0.102739726,0.1051752922,0.0704225352,0.038869258,0.40969163,0.3779527559,0.1796407186,0.5230769231,High
0.3185840708,0.4246575342,0.09,0.0753424658,0.0918196995,0.0563380282,0.0141342756,0.3017621145,0.4251968504,0.1437125749,0.5230769231,High
0.2743362832,0.3356164384,0.18,0.102739726,0.1185308848,0.0704225352,0.0494699647,0.4574155653,0.4330708661,0.1616766467,0.2769230769,High
0.1769911504,0.2739726027,0.08,0.102739726,0.0968280467,0.1690140845,0.0706713781,0.2577092511,0.5196850394,0.2335329341,0.6307692308,High
0.5752212389,0.1301369863,0.53,0.0890410959,0.0801335559,0.0281690141,0.0141342756,0.4148311307,0.2204724409,0.2994011976,0.3846153846,High
0.5752212389,0.1301369863,0.53,0.0890410959,0.0801335559,0.0281690141,0.0141342756,0.4148311307,0.2204724409,0.2994011976,0.3846153846,High
0.3008849558,0.3424657534,0.35,0.1301369863,0.1235392321,0.3802816901,0.1625441696,0.5088105727,0.4488188976,0.1736526946,0.3692307692,Low
0.4159292035,0.1438356164,0.45,0.0410958904,0.0751252087,0.2535211268,0.109540636,0.3604992658,0.3464566929,0.3353293413,0.4153846154,High
0.2566371681,0.4452054795,0.2,0.4931506849,0.143572621,0.4084507042,0.3038869258,0.6497797357,0.3622047244,0.1497005988,0.1230769231,Low
0.2300884956,0.1575342466,0.26,0.0616438356,0.1185308848,0.4507042254,0.2438162544,0.4941262849,0.5196850394,0.1497005988,0.1692307692,High
0.3008849558,0.3424657534,0.33,0.1232876712,0.1268781302,0.2112676056,0.109540636,0.5234948605,0.4488188976,0.1497005988,0.3538461538,High
0.2566371681,0.4452054795,0.2,0.4931506849,0.143572621,0.4084507042,0.3038869258,0.6497797357,0.3622047244,0.1497005988,0.1230769231,Low
0.3982300885,0.0890410959,0.34,0.0753424658,0.0984974958,0.6197183099,0.2155477032,0.5594713656,0.5511811024,0.3173652695,0.2769230769,High
0.4690265487,0.1369863014,0.56,0.0753424658,0.101836394,0.0281690141,0.0070671378,0.3869309838,0.3228346457,0.2395209581,0.4615384615,High
0.3539823009,0.1712328767,0.65,0.3767123288,0.1135225376,0.0281690141,0.0070671378,0.5947136564,0.4173228346,0.1497005988,0.4,Low
0.3539823009,0.1712328767,0.65,0.3767123288,0.1135225376,0.0281690141,0.0070671378,0.5947136564,0.4173228346,0.1497005988,0.4,Low
0.2920353982,0.1232876712,0.68,0.5068493151,0.0634390651,0.514084507,0.961130742,0.2268722467,0.2125984252,0.1077844311,0.6,High
0.5044247788,0.102739726,0.56,0.0342465753,0.0584307179,0.0281690141,0.0070671378,0.3406754772,0.3307086614,0.1077844311,0.5230769231,High
0.2920353982,0.1232876712,0.68,0.5068493151,0.0634390651,0.514084507,1,0.2268722467,0.2125984252,0.1077844311,0.6,High
0.2300884956,0.1780821918,0.3,0.0616438356,0.101836394,0.4225352113,0.2261484099,0.4977973568,0.5354330709,0.1556886228,0.1692307692,High
0.3628318584,0.2054794521,0.45,0.102739726,0.1001669449,0.4366197183,0.1872791519,0.4478707783,0.4645669291,0.2634730539,0.5538461538,High
0.2300884956,0.1780821918,0.3,0.0616438356,0.101836394,0.4225352113,0.2261484099,0.4977973568,0.5354330709,0.1556886228,0.1692307692,High
0.1946902655,0.2465753425,0.08,0.0616438356,0.1035058431,0.5492957746,0.2049469965,0.3832599119,0.2992125984,0.0958083832,0.1846153846,Low
0.3451327434,0.1506849315,0.4,0.2602739726,0.0717863105,0.0281690141,0.0106007067,0.5367107195,0.5039370079,0.1976047904,0.4923076923,High
0.2920353982,0.0479452055,0.42,0.0479452055,0.0751252087,0.2394366197,0.0848056537,0.2885462555,0.4330708661,0.2155688623,0.4307692308,High
0.6194690265,0.198630137,0.54,0.0410958904,0.1385642738,0.2957746479,0.1236749117,0.5345080764,0.2204724409,0.2574850299,0.2307692308,High
0.6194690265,0.198630137,0.54,0.0410958904,0.1385642738,0.2957746479,0.1236749117,0.5345080764,0.2204724409,0.2574850299,0.2307692308,High
0.4778761062,0.095890411,0.54,0.0684931507,0.1185308848,0.5774647887,0.2402826855,0.3259911894,0.188976378,0.1796407186,0.5230769231,High
0.2920353982,0.1506849315,0.42,0.0753424658,0.1235392321,0.0985915493,0.0459363958,0.3957415565,0.4803149606,0.1616766467,0.4615384615,High
0.2123893805,0.2876712329,0.09,0.0753424658,0.1151919866,0.1267605634,0.035335689,0.3465491924,0.5433070866,0.1556886228,0.4769230769,High
0.407079646,0.1301369863,0.36,0.0890410959,0.1118530885,0.1408450704,0.0883392226,0.4464023495,0.4645669291,0.3173652695,0.5538461538,High
0.1769911504,0.4143835616,0.09,0.3150684932,0.1752921536,0.1126760563,0.038869258,0.4757709251,0.4803149606,0.0958083832,0.3692307692,High
0.4247787611,0.1917808219,0.47,0.1095890411,0.1252086811,0.0704225352,0.0494699647,0.5616740088,0.3228346457,0.1017964072,0.3230769231,Low
